"","Country","date","confirmed","recovered","deaths"
"4663","Seychelles",2020-02-15,0,0,0
"4664","Sierra Leone",2020-02-15,0,0,0
"4665","Singapore",2020-02-15,72,18,0
"4666","Slovakia",2020-02-15,0,0,0
"4667","Slovenia",2020-02-15,0,0,0
"4668","Somalia",2020-02-15,0,0,0
"4669","South Africa",2020-02-15,0,0,0
"4670","South Sudan",2020-02-15,0,0,0
"4671","Spain",2020-02-15,2,2,0
"4672","Sri Lanka",2020-02-15,1,1,0
"4673","Sudan",2020-02-15,0,0,0
"4674","Suriname",2020-02-15,0,0,0
"4675","Sweden",2020-02-15,1,0,0
"4676","Switzerland",2020-02-15,0,0,0
"4677","Syria",2020-02-15,0,0,0
"4678","Taiwan*",2020-02-15,18,2,0
"4679","Tajikistan",2020-02-15,0,0,0
"4680","Tanzania",2020-02-15,0,0,0
"4681","Thailand",2020-02-15,33,12,0
"4682","Timor-Leste",2020-02-15,0,0,0
"4683","Togo",2020-02-15,0,0,0
"4684","Trinidad and Tobago",2020-02-15,0,0,0
"4685","Tunisia",2020-02-15,0,0,0
"4686","Turkey",2020-02-15,0,0,0
"4687","Uganda",2020-02-15,0,0,0
"4688","Ukraine",2020-02-15,0,0,0
"4689","United Arab Emirates",2020-02-15,8,3,0
"4690","United Kingdom",2020-02-15,9,1,0
"4691","Uruguay",2020-02-15,0,0,0
"4692","US",2020-02-15,13,3,0
"4693","Uzbekistan",2020-02-15,0,0,0
"4694","Venezuela",2020-02-15,0,0,0
"4695","Vietnam",2020-02-15,16,7,0
"4696","West Bank and Gaza",2020-02-15,0,0,0
"4697","Western Sahara",2020-02-15,0,0,0
"4698","Yemen",2020-02-15,0,0,0
"4699","Zambia",2020-02-15,0,0,0
"4700","Zimbabwe",2020-02-15,0,0,0
"4701","Afghanistan",2020-02-16,0,0,0
"4702","Albania",2020-02-16,0,0,0
"4703","Algeria",2020-02-16,0,0,0
"4704","Andorra",2020-02-16,0,0,0
"4705","Angola",2020-02-16,0,0,0
"4706","Antigua and Barbuda",2020-02-16,0,0,0
"4707","Argentina",2020-02-16,0,0,0
"4708","Armenia",2020-02-16,0,0,0
"4709","Australia",2020-02-16,15,8,0
"4710","Austria",2020-02-16,0,0,0
"4711","Azerbaijan",2020-02-16,0,0,0
"4712","Bahamas",2020-02-16,0,0,0
"4713","Bahrain",2020-02-16,0,0,0
"4714","Bangladesh",2020-02-16,0,0,0
"4715","Barbados",2020-02-16,0,0,0
"4716","Belarus",2020-02-16,0,0,0
"4717","Belgium",2020-02-16,1,0,0
"4718","Belize",2020-02-16,0,0,0
"4719","Benin",2020-02-16,0,0,0
"4720","Bhutan",2020-02-16,0,0,0
"4721","Bolivia",2020-02-16,0,0,0
"4722","Bosnia and Herzegovina",2020-02-16,0,0,0
"4723","Botswana",2020-02-16,0,0,0
"4724","Brazil",2020-02-16,0,0,0
"4725","Brunei",2020-02-16,0,0,0
"4726","Bulgaria",2020-02-16,0,0,0
"4727","Burkina Faso",2020-02-16,0,0,0
"4728","Burma",2020-02-16,0,0,0
"4729","Burundi",2020-02-16,0,0,0
"4730","Cabo Verde",2020-02-16,0,0,0
"4731","Cambodia",2020-02-16,1,1,0
"4732","Cameroon",2020-02-16,0,0,0
"4733","Canada",2020-02-16,7,1,0
"4734","Central African Republic",2020-02-16,0,0,0
"4735","Chad",2020-02-16,0,0,0
"4736","Chile",2020-02-16,0,0,0
"4737","China",2020-02-16,70513,10755,1766
"4738","Colombia",2020-02-16,0,0,0
"4739","Comoros",2020-02-16,0,0,0
"4740","Congo (Brazzaville)",2020-02-16,0,0,0
"4741","Congo (Kinshasa)",2020-02-16,0,0,0
"4742","Costa Rica",2020-02-16,0,0,0
"4743","Cote d'Ivoire",2020-02-16,0,0,0
"4744","Croatia",2020-02-16,0,0,0
"4745","Cuba",2020-02-16,0,0,0
"4746","Cyprus",2020-02-16,0,0,0
"4747","Czechia",2020-02-16,0,0,0
"4748","Denmark",2020-02-16,0,0,0
"4749","Diamond Princess",2020-02-16,355,0,0
"4750","Djibouti",2020-02-16,0,0,0
"4751","Dominica",2020-02-16,0,0,0
"4752","Dominican Republic",2020-02-16,0,0,0
"4753","Ecuador",2020-02-16,0,0,0
"4754","Egypt",2020-02-16,1,0,0
"4755","El Salvador",2020-02-16,0,0,0
"4756","Equatorial Guinea",2020-02-16,0,0,0
"4757","Eritrea",2020-02-16,0,0,0
"4758","Estonia",2020-02-16,0,0,0
"4759","Eswatini",2020-02-16,0,0,0
"4760","Ethiopia",2020-02-16,0,0,0
"4761","Fiji",2020-02-16,0,0,0
"4762","Finland",2020-02-16,1,1,0
"4763","France",2020-02-16,12,4,1
"4764","Gabon",2020-02-16,0,0,0
"4765","Gambia",2020-02-16,0,0,0
"4766","Georgia",2020-02-16,0,0,0
"4767","Germany",2020-02-16,16,1,0
"4768","Ghana",2020-02-16,0,0,0
"4769","Greece",2020-02-16,0,0,0
"4770","Grenada",2020-02-16,0,0,0
"4771","Guatemala",2020-02-16,0,0,0
"4772","Guinea",2020-02-16,0,0,0
"4773","Guinea-Bissau",2020-02-16,0,0,0
"4774","Guyana",2020-02-16,0,0,0
"4775","Haiti",2020-02-16,0,0,0
"4776","Holy See",2020-02-16,0,0,0
"4777","Honduras",2020-02-16,0,0,0
"4778","Hungary",2020-02-16,0,0,0
"4779","Iceland",2020-02-16,0,0,0
"4780","India",2020-02-16,3,3,0
"4781","Indonesia",2020-02-16,0,0,0
"4782","Iran",2020-02-16,0,0,0
"4783","Iraq",2020-02-16,0,0,0
"4784","Ireland",2020-02-16,0,0,0
"4785","Israel",2020-02-16,0,0,0
"4786","Italy",2020-02-16,3,0,0
"4787","Jamaica",2020-02-16,0,0,0
"4788","Japan",2020-02-16,59,12,1
"4789","Jordan",2020-02-16,0,0,0
"4790","Kazakhstan",2020-02-16,0,0,0
"4791","Kenya",2020-02-16,0,0,0
"4792","Korea, South",2020-02-16,29,9,0
"4793","Kosovo",2020-02-16,0,0,0
"4794","Kuwait",2020-02-16,0,0,0
"4795","Kyrgyzstan",2020-02-16,0,0,0
"4796","Laos",2020-02-16,0,0,0
"4797","Latvia",2020-02-16,0,0,0
"4798","Lebanon",2020-02-16,0,0,0
"4799","Lesotho",2020-02-16,0,0,0
"4800","Liberia",2020-02-16,0,0,0
"4801","Libya",2020-02-16,0,0,0
"4802","Liechtenstein",2020-02-16,0,0,0
"4803","Lithuania",2020-02-16,0,0,0
"4804","Luxembourg",2020-02-16,0,0,0
"4805","Madagascar",2020-02-16,0,0,0
"4806","Malawi",2020-02-16,0,0,0
"4807","Malaysia",2020-02-16,22,7,0
"4808","Maldives",2020-02-16,0,0,0
"4809","Mali",2020-02-16,0,0,0
"4810","Malta",2020-02-16,0,0,0
"4811","Mauritania",2020-02-16,0,0,0
"4812","Mauritius",2020-02-16,0,0,0
"4813","Mexico",2020-02-16,0,0,0
"4814","Moldova",2020-02-16,0,0,0
"4815","Monaco",2020-02-16,0,0,0
"4816","Mongolia",2020-02-16,0,0,0
"4817","Montenegro",2020-02-16,0,0,0
"4818","Morocco",2020-02-16,0,0,0
"4819","Mozambique",2020-02-16,0,0,0
"4820","MS Zaandam",2020-02-16,0,0,0
"4821","Namibia",2020-02-16,0,0,0
"4822","Nepal",2020-02-16,1,1,0
"4823","Netherlands",2020-02-16,0,0,0
"4824","New Zealand",2020-02-16,0,0,0
"4825","Nicaragua",2020-02-16,0,0,0
"4826","Niger",2020-02-16,0,0,0
"4827","Nigeria",2020-02-16,0,0,0
"4828","North Macedonia",2020-02-16,0,0,0
"4829","Norway",2020-02-16,0,0,0
"4830","Oman",2020-02-16,0,0,0
"4831","Pakistan",2020-02-16,0,0,0
"4832","Panama",2020-02-16,0,0,0
"4833","Papua New Guinea",2020-02-16,0,0,0
"4834","Paraguay",2020-02-16,0,0,0
"4835","Peru",2020-02-16,0,0,0
"4836","Philippines",2020-02-16,3,1,1
"4837","Poland",2020-02-16,0,0,0
"4838","Portugal",2020-02-16,0,0,0
"4839","Qatar",2020-02-16,0,0,0
"4840","Romania",2020-02-16,0,0,0
"4841","Russia",2020-02-16,2,2,0
"4842","Rwanda",2020-02-16,0,0,0
"4843","Saint Kitts and Nevis",2020-02-16,0,0,0
"4844","Saint Lucia",2020-02-16,0,0,0
"4845","Saint Vincent and the Grenadines",2020-02-16,0,0,0
"4846","San Marino",2020-02-16,0,0,0
"4847","Sao Tome and Principe",2020-02-16,0,0,0
"4848","Saudi Arabia",2020-02-16,0,0,0
"4849","Senegal",2020-02-16,0,0,0
"4850","Serbia",2020-02-16,0,0,0
"4851","Seychelles",2020-02-16,0,0,0
"4852","Sierra Leone",2020-02-16,0,0,0
"4853","Singapore",2020-02-16,75,18,0
"4854","Slovakia",2020-02-16,0,0,0
"4855","Slovenia",2020-02-16,0,0,0
"4856","Somalia",2020-02-16,0,0,0
"4857","South Africa",2020-02-16,0,0,0
"4858","South Sudan",2020-02-16,0,0,0
"4859","Spain",2020-02-16,2,2,0
"4860","Sri Lanka",2020-02-16,1,1,0
"4861","Sudan",2020-02-16,0,0,0
"4862","Suriname",2020-02-16,0,0,0
"4863","Sweden",2020-02-16,1,0,0
"4864","Switzerland",2020-02-16,0,0,0
"4865","Syria",2020-02-16,0,0,0
"4866","Taiwan*",2020-02-16,20,2,1
"4867","Tajikistan",2020-02-16,0,0,0
"4868","Tanzania",2020-02-16,0,0,0
"4869","Thailand",2020-02-16,34,14,0
"4870","Timor-Leste",2020-02-16,0,0,0
"4871","Togo",2020-02-16,0,0,0
"4872","Trinidad and Tobago",2020-02-16,0,0,0
"4873","Tunisia",2020-02-16,0,0,0
"4874","Turkey",2020-02-16,0,0,0
"4875","Uganda",2020-02-16,0,0,0
"4876","Ukraine",2020-02-16,0,0,0
"4877","United Arab Emirates",2020-02-16,9,4,0
"4878","United Kingdom",2020-02-16,9,8,0
"4879","Uruguay",2020-02-16,0,0,0
"4880","US",2020-02-16,13,3,0
"4881","Uzbekistan",2020-02-16,0,0,0
"4882","Venezuela",2020-02-16,0,0,0
"4883","Vietnam",2020-02-16,16,7,0
"4884","West Bank and Gaza",2020-02-16,0,0,0
"4885","Western Sahara",2020-02-16,0,0,0
"4886","Yemen",2020-02-16,0,0,0
"4887","Zambia",2020-02-16,0,0,0
"4888","Zimbabwe",2020-02-16,0,0,0
"4889","Afghanistan",2020-02-17,0,0,0
"4890","Albania",2020-02-17,0,0,0
"4891","Algeria",2020-02-17,0,0,0
"4892","Andorra",2020-02-17,0,0,0
"4893","Angola",2020-02-17,0,0,0
"4894","Antigua and Barbuda",2020-02-17,0,0,0
"4895","Argentina",2020-02-17,0,0,0
"4896","Armenia",2020-02-17,0,0,0
"4897","Australia",2020-02-17,15,10,0
"4898","Austria",2020-02-17,0,0,0
"4899","Azerbaijan",2020-02-17,0,0,0
"4900","Bahamas",2020-02-17,0,0,0
"4901","Bahrain",2020-02-17,0,0,0
"4902","Bangladesh",2020-02-17,0,0,0
"4903","Barbados",2020-02-17,0,0,0
"4904","Belarus",2020-02-17,0,0,0
"4905","Belgium",2020-02-17,1,1,0
"4906","Belize",2020-02-17,0,0,0
"4907","Benin",2020-02-17,0,0,0
"4908","Bhutan",2020-02-17,0,0,0
"4909","Bolivia",2020-02-17,0,0,0
"4910","Bosnia and Herzegovina",2020-02-17,0,0,0
"4911","Botswana",2020-02-17,0,0,0
"4912","Brazil",2020-02-17,0,0,0
"4913","Brunei",2020-02-17,0,0,0
"4914","Bulgaria",2020-02-17,0,0,0
"4915","Burkina Faso",2020-02-17,0,0,0
"4916","Burma",2020-02-17,0,0,0
"4917","Burundi",2020-02-17,0,0,0
"4918","Cabo Verde",2020-02-17,0,0,0
"4919","Cambodia",2020-02-17,1,1,0
"4920","Cameroon",2020-02-17,0,0,0
"4921","Canada",2020-02-17,8,1,0
"4922","Central African Republic",2020-02-17,0,0,0
"4923","Chad",2020-02-17,0,0,0
"4924","Chile",2020-02-17,0,0,0
"4925","China",2020-02-17,72434,12462,1864
"4926","Colombia",2020-02-17,0,0,0
"4927","Comoros",2020-02-17,0,0,0
"4928","Congo (Brazzaville)",2020-02-17,0,0,0
"4929","Congo (Kinshasa)",2020-02-17,0,0,0
"4930","Costa Rica",2020-02-17,0,0,0
"4931","Cote d'Ivoire",2020-02-17,0,0,0
"4932","Croatia",2020-02-17,0,0,0
"4933","Cuba",2020-02-17,0,0,0
"4934","Cyprus",2020-02-17,0,0,0
"4935","Czechia",2020-02-17,0,0,0
"4936","Denmark",2020-02-17,0,0,0
"4937","Diamond Princess",2020-02-17,454,0,0
"4938","Djibouti",2020-02-17,0,0,0
"4939","Dominica",2020-02-17,0,0,0
"4940","Dominican Republic",2020-02-17,0,0,0
"4941","Ecuador",2020-02-17,0,0,0
"4942","Egypt",2020-02-17,1,0,0
"4943","El Salvador",2020-02-17,0,0,0
"4944","Equatorial Guinea",2020-02-17,0,0,0
"4945","Eritrea",2020-02-17,0,0,0
"4946","Estonia",2020-02-17,0,0,0
"4947","Eswatini",2020-02-17,0,0,0
"4948","Ethiopia",2020-02-17,0,0,0
"4949","Fiji",2020-02-17,0,0,0
"4950","Finland",2020-02-17,1,1,0
"4951","France",2020-02-17,12,4,1
"4952","Gabon",2020-02-17,0,0,0
"4953","Gambia",2020-02-17,0,0,0
"4954","Georgia",2020-02-17,0,0,0
"4955","Germany",2020-02-17,16,1,0
"4956","Ghana",2020-02-17,0,0,0
"4957","Greece",2020-02-17,0,0,0
"4958","Grenada",2020-02-17,0,0,0
"4959","Guatemala",2020-02-17,0,0,0
"4960","Guinea",2020-02-17,0,0,0
"4961","Guinea-Bissau",2020-02-17,0,0,0
"4962","Guyana",2020-02-17,0,0,0
"4963","Haiti",2020-02-17,0,0,0
"4964","Holy See",2020-02-17,0,0,0
"4965","Honduras",2020-02-17,0,0,0
"4966","Hungary",2020-02-17,0,0,0
"4967","Iceland",2020-02-17,0,0,0
"4968","India",2020-02-17,3,3,0
"4969","Indonesia",2020-02-17,0,0,0
"4970","Iran",2020-02-17,0,0,0
"4971","Iraq",2020-02-17,0,0,0
"4972","Ireland",2020-02-17,0,0,0
"4973","Israel",2020-02-17,0,0,0
"4974","Italy",2020-02-17,3,0,0
"4975","Jamaica",2020-02-17,0,0,0
"4976","Japan",2020-02-17,66,12,1
"4977","Jordan",2020-02-17,0,0,0
"4978","Kazakhstan",2020-02-17,0,0,0
"4979","Kenya",2020-02-17,0,0,0
"4980","Korea, South",2020-02-17,30,10,0
"4981","Kosovo",2020-02-17,0,0,0
"4982","Kuwait",2020-02-17,0,0,0
"4983","Kyrgyzstan",2020-02-17,0,0,0
"4984","Laos",2020-02-17,0,0,0
"4985","Latvia",2020-02-17,0,0,0
"4986","Lebanon",2020-02-17,0,0,0
"4987","Lesotho",2020-02-17,0,0,0
"4988","Liberia",2020-02-17,0,0,0
"4989","Libya",2020-02-17,0,0,0
"4990","Liechtenstein",2020-02-17,0,0,0
"4991","Lithuania",2020-02-17,0,0,0
"4992","Luxembourg",2020-02-17,0,0,0
"4993","Madagascar",2020-02-17,0,0,0
"4994","Malawi",2020-02-17,0,0,0
"4995","Malaysia",2020-02-17,22,7,0
"4996","Maldives",2020-02-17,0,0,0
"4997","Mali",2020-02-17,0,0,0
"4998","Malta",2020-02-17,0,0,0
"4999","Mauritania",2020-02-17,0,0,0
"5000","Mauritius",2020-02-17,0,0,0
"5001","Mexico",2020-02-17,0,0,0
"5002","Moldova",2020-02-17,0,0,0
"5003","Monaco",2020-02-17,0,0,0
"5004","Mongolia",2020-02-17,0,0,0
"5005","Montenegro",2020-02-17,0,0,0
"5006","Morocco",2020-02-17,0,0,0
"5007","Mozambique",2020-02-17,0,0,0
"5008","MS Zaandam",2020-02-17,0,0,0
"5009","Namibia",2020-02-17,0,0,0
"5010","Nepal",2020-02-17,1,1,0
"5011","Netherlands",2020-02-17,0,0,0
"5012","New Zealand",2020-02-17,0,0,0
"5013","Nicaragua",2020-02-17,0,0,0
"5014","Niger",2020-02-17,0,0,0
"5015","Nigeria",2020-02-17,0,0,0
"5016","North Macedonia",2020-02-17,0,0,0
"5017","Norway",2020-02-17,0,0,0
"5018","Oman",2020-02-17,0,0,0
"5019","Pakistan",2020-02-17,0,0,0
"5020","Panama",2020-02-17,0,0,0
"5021","Papua New Guinea",2020-02-17,0,0,0
"5022","Paraguay",2020-02-17,0,0,0
"5023","Peru",2020-02-17,0,0,0
"5024","Philippines",2020-02-17,3,1,1
"5025","Poland",2020-02-17,0,0,0
"5026","Portugal",2020-02-17,0,0,0
"5027","Qatar",2020-02-17,0,0,0
"5028","Romania",2020-02-17,0,0,0
"5029","Russia",2020-02-17,2,2,0
"5030","Rwanda",2020-02-17,0,0,0
"5031","Saint Kitts and Nevis",2020-02-17,0,0,0
"5032","Saint Lucia",2020-02-17,0,0,0
"5033","Saint Vincent and the Grenadines",2020-02-17,0,0,0
"5034","San Marino",2020-02-17,0,0,0
"5035","Sao Tome and Principe",2020-02-17,0,0,0
"5036","Saudi Arabia",2020-02-17,0,0,0
"5037","Senegal",2020-02-17,0,0,0
"5038","Serbia",2020-02-17,0,0,0
"5039","Seychelles",2020-02-17,0,0,0
"5040","Sierra Leone",2020-02-17,0,0,0
"5041","Singapore",2020-02-17,77,24,0
"5042","Slovakia",2020-02-17,0,0,0
"5043","Slovenia",2020-02-17,0,0,0
"5044","Somalia",2020-02-17,0,0,0
"5045","South Africa",2020-02-17,0,0,0
"5046","South Sudan",2020-02-17,0,0,0
"5047","Spain",2020-02-17,2,2,0
"5048","Sri Lanka",2020-02-17,1,1,0
"5049","Sudan",2020-02-17,0,0,0
"5050","Suriname",2020-02-17,0,0,0
"5051","Sweden",2020-02-17,1,0,0
"5052","Switzerland",2020-02-17,0,0,0
"5053","Syria",2020-02-17,0,0,0
"5054","Taiwan*",2020-02-17,22,2,1
"5055","Tajikistan",2020-02-17,0,0,0
"5056","Tanzania",2020-02-17,0,0,0
"5057","Thailand",2020-02-17,35,15,0
"5058","Timor-Leste",2020-02-17,0,0,0
"5059","Togo",2020-02-17,0,0,0
"5060","Trinidad and Tobago",2020-02-17,0,0,0
"5061","Tunisia",2020-02-17,0,0,0
"5062","Turkey",2020-02-17,0,0,0
"5063","Uganda",2020-02-17,0,0,0
"5064","Ukraine",2020-02-17,0,0,0
"5065","United Arab Emirates",2020-02-17,9,4,0
"5066","United Kingdom",2020-02-17,9,8,0
"5067","Uruguay",2020-02-17,0,0,0
"5068","US",2020-02-17,13,3,0
"5069","Uzbekistan",2020-02-17,0,0,0
"5070","Venezuela",2020-02-17,0,0,0
"5071","Vietnam",2020-02-17,16,7,0
"5072","West Bank and Gaza",2020-02-17,0,0,0
"5073","Western Sahara",2020-02-17,0,0,0
"5074","Yemen",2020-02-17,0,0,0
"5075","Zambia",2020-02-17,0,0,0
"5076","Zimbabwe",2020-02-17,0,0,0
"5077","Afghanistan",2020-02-18,0,0,0
"5078","Albania",2020-02-18,0,0,0
"5079","Algeria",2020-02-18,0,0,0
"5080","Andorra",2020-02-18,0,0,0
"5081","Angola",2020-02-18,0,0,0
"5082","Antigua and Barbuda",2020-02-18,0,0,0
"5083","Argentina",2020-02-18,0,0,0
"5084","Armenia",2020-02-18,0,0,0
"5085","Australia",2020-02-18,15,10,0
"5086","Austria",2020-02-18,0,0,0
"5087","Azerbaijan",2020-02-18,0,0,0
"5088","Bahamas",2020-02-18,0,0,0
"5089","Bahrain",2020-02-18,0,0,0
"5090","Bangladesh",2020-02-18,0,0,0
"5091","Barbados",2020-02-18,0,0,0
"5092","Belarus",2020-02-18,0,0,0
"5093","Belgium",2020-02-18,1,1,0
"5094","Belize",2020-02-18,0,0,0
"5095","Benin",2020-02-18,0,0,0
"5096","Bhutan",2020-02-18,0,0,0
"5097","Bolivia",2020-02-18,0,0,0
"5098","Bosnia and Herzegovina",2020-02-18,0,0,0
"5099","Botswana",2020-02-18,0,0,0
"5100","Brazil",2020-02-18,0,0,0
"5101","Brunei",2020-02-18,0,0,0
"5102","Bulgaria",2020-02-18,0,0,0
"5103","Burkina Faso",2020-02-18,0,0,0
"5104","Burma",2020-02-18,0,0,0
"5105","Burundi",2020-02-18,0,0,0
"5106","Cabo Verde",2020-02-18,0,0,0
"5107","Cambodia",2020-02-18,1,1,0
"5108","Cameroon",2020-02-18,0,0,0
"5109","Canada",2020-02-18,8,1,0
"5110","Central African Republic",2020-02-18,0,0,0
"5111","Chad",2020-02-18,0,0,0
"5112","Chile",2020-02-18,0,0,0
"5113","China",2020-02-18,74211,14206,2003
"5114","Colombia",2020-02-18,0,0,0
"5115","Comoros",2020-02-18,0,0,0
"5116","Congo (Brazzaville)",2020-02-18,0,0,0
"5117","Congo (Kinshasa)",2020-02-18,0,0,0
"5118","Costa Rica",2020-02-18,0,0,0
"5119","Cote d'Ivoire",2020-02-18,0,0,0
"5120","Croatia",2020-02-18,0,0,0
"5121","Cuba",2020-02-18,0,0,0
"5122","Cyprus",2020-02-18,0,0,0
"5123","Czechia",2020-02-18,0,0,0
"5124","Denmark",2020-02-18,0,0,0
"5125","Diamond Princess",2020-02-18,542,0,0
"5126","Djibouti",2020-02-18,0,0,0
"5127","Dominica",2020-02-18,0,0,0
"5128","Dominican Republic",2020-02-18,0,0,0
"5129","Ecuador",2020-02-18,0,0,0
"5130","Egypt",2020-02-18,1,0,0
"5131","El Salvador",2020-02-18,0,0,0
"5132","Equatorial Guinea",2020-02-18,0,0,0
"5133","Eritrea",2020-02-18,0,0,0
"5134","Estonia",2020-02-18,0,0,0
"5135","Eswatini",2020-02-18,0,0,0
"5136","Ethiopia",2020-02-18,0,0,0
"5137","Fiji",2020-02-18,0,0,0
"5138","Finland",2020-02-18,1,1,0
"5139","France",2020-02-18,12,4,1
"5140","Gabon",2020-02-18,0,0,0
"5141","Gambia",2020-02-18,0,0,0
"5142","Georgia",2020-02-18,0,0,0
"5143","Germany",2020-02-18,16,12,0
"5144","Ghana",2020-02-18,0,0,0
"5145","Greece",2020-02-18,0,0,0
"5146","Grenada",2020-02-18,0,0,0
"5147","Guatemala",2020-02-18,0,0,0
"5148","Guinea",2020-02-18,0,0,0
"5149","Guinea-Bissau",2020-02-18,0,0,0
"5150","Guyana",2020-02-18,0,0,0
"5151","Haiti",2020-02-18,0,0,0
"5152","Holy See",2020-02-18,0,0,0
"5153","Honduras",2020-02-18,0,0,0
"5154","Hungary",2020-02-18,0,0,0
"5155","Iceland",2020-02-18,0,0,0
"5156","India",2020-02-18,3,3,0
"5157","Indonesia",2020-02-18,0,0,0
"5158","Iran",2020-02-18,0,0,0
"5159","Iraq",2020-02-18,0,0,0
"5160","Ireland",2020-02-18,0,0,0
"5161","Israel",2020-02-18,0,0,0
"5162","Italy",2020-02-18,3,0,0
"5163","Jamaica",2020-02-18,0,0,0
"5164","Japan",2020-02-18,74,13,1
"5165","Jordan",2020-02-18,0,0,0
"5166","Kazakhstan",2020-02-18,0,0,0
"5167","Kenya",2020-02-18,0,0,0
"5168","Korea, South",2020-02-18,31,12,0
"5169","Kosovo",2020-02-18,0,0,0
"5170","Kuwait",2020-02-18,0,0,0
"5171","Kyrgyzstan",2020-02-18,0,0,0
"5172","Laos",2020-02-18,0,0,0
"5173","Latvia",2020-02-18,0,0,0
"5174","Lebanon",2020-02-18,0,0,0
"5175","Lesotho",2020-02-18,0,0,0
"5176","Liberia",2020-02-18,0,0,0
"5177","Libya",2020-02-18,0,0,0
"5178","Liechtenstein",2020-02-18,0,0,0
"5179","Lithuania",2020-02-18,0,0,0
"5180","Luxembourg",2020-02-18,0,0,0
"5181","Madagascar",2020-02-18,0,0,0
"5182","Malawi",2020-02-18,0,0,0
"5183","Malaysia",2020-02-18,22,13,0
"5184","Maldives",2020-02-18,0,0,0
"5185","Mali",2020-02-18,0,0,0
"5186","Malta",2020-02-18,0,0,0
"5187","Mauritania",2020-02-18,0,0,0
"5188","Mauritius",2020-02-18,0,0,0
"5189","Mexico",2020-02-18,0,0,0
"5190","Moldova",2020-02-18,0,0,0
"5191","Monaco",2020-02-18,0,0,0
"5192","Mongolia",2020-02-18,0,0,0
"5193","Montenegro",2020-02-18,0,0,0
"5194","Morocco",2020-02-18,0,0,0
"5195","Mozambique",2020-02-18,0,0,0
"5196","MS Zaandam",2020-02-18,0,0,0
"5197","Namibia",2020-02-18,0,0,0
"5198","Nepal",2020-02-18,1,1,0
"5199","Netherlands",2020-02-18,0,0,0
"5200","New Zealand",2020-02-18,0,0,0
"5201","Nicaragua",2020-02-18,0,0,0
"5202","Niger",2020-02-18,0,0,0
"5203","Nigeria",2020-02-18,0,0,0
"5204","North Macedonia",2020-02-18,0,0,0
"5205","Norway",2020-02-18,0,0,0
"5206","Oman",2020-02-18,0,0,0
"5207","Pakistan",2020-02-18,0,0,0
"5208","Panama",2020-02-18,0,0,0
"5209","Papua New Guinea",2020-02-18,0,0,0
"5210","Paraguay",2020-02-18,0,0,0
"5211","Peru",2020-02-18,0,0,0
"5212","Philippines",2020-02-18,3,1,1
"5213","Poland",2020-02-18,0,0,0
"5214","Portugal",2020-02-18,0,0,0
"5215","Qatar",2020-02-18,0,0,0
"5216","Romania",2020-02-18,0,0,0
"5217","Russia",2020-02-18,2,2,0
"5218","Rwanda",2020-02-18,0,0,0
"5219","Saint Kitts and Nevis",2020-02-18,0,0,0
"5220","Saint Lucia",2020-02-18,0,0,0
"5221","Saint Vincent and the Grenadines",2020-02-18,0,0,0
"5222","San Marino",2020-02-18,0,0,0
"5223","Sao Tome and Principe",2020-02-18,0,0,0
"5224","Saudi Arabia",2020-02-18,0,0,0
"5225","Senegal",2020-02-18,0,0,0
"5226","Serbia",2020-02-18,0,0,0
"5227","Seychelles",2020-02-18,0,0,0
"5228","Sierra Leone",2020-02-18,0,0,0
"5229","Singapore",2020-02-18,81,29,0
"5230","Slovakia",2020-02-18,0,0,0
"5231","Slovenia",2020-02-18,0,0,0
"5232","Somalia",2020-02-18,0,0,0
"5233","South Africa",2020-02-18,0,0,0
"5234","South Sudan",2020-02-18,0,0,0
"5235","Spain",2020-02-18,2,2,0
"5236","Sri Lanka",2020-02-18,1,1,0
"5237","Sudan",2020-02-18,0,0,0
"5238","Suriname",2020-02-18,0,0,0
"5239","Sweden",2020-02-18,1,0,0
"5240","Switzerland",2020-02-18,0,0,0
"5241","Syria",2020-02-18,0,0,0
"5242","Taiwan*",2020-02-18,22,2,1
"5243","Tajikistan",2020-02-18,0,0,0
"5244","Tanzania",2020-02-18,0,0,0
"5245","Thailand",2020-02-18,35,15,0
"5246","Timor-Leste",2020-02-18,0,0,0
"5247","Togo",2020-02-18,0,0,0
"5248","Trinidad and Tobago",2020-02-18,0,0,0
"5249","Tunisia",2020-02-18,0,0,0
"5250","Turkey",2020-02-18,0,0,0
"5251","Uganda",2020-02-18,0,0,0
"5252","Ukraine",2020-02-18,0,0,0
"5253","United Arab Emirates",2020-02-18,9,4,0
"5254","United Kingdom",2020-02-18,9,8,0
"5255","Uruguay",2020-02-18,0,0,0
"5256","US",2020-02-18,13,3,0
"5257","Uzbekistan",2020-02-18,0,0,0
"5258","Venezuela",2020-02-18,0,0,0
"5259","Vietnam",2020-02-18,16,7,0
"5260","West Bank and Gaza",2020-02-18,0,0,0
"5261","Western Sahara",2020-02-18,0,0,0
"5262","Yemen",2020-02-18,0,0,0
"5263","Zambia",2020-02-18,0,0,0
"5264","Zimbabwe",2020-02-18,0,0,0
"5265","Afghanistan",2020-02-19,0,0,0
"5266","Albania",2020-02-19,0,0,0
"5267","Algeria",2020-02-19,0,0,0
"5268","Andorra",2020-02-19,0,0,0
"5269","Angola",2020-02-19,0,0,0
"5270","Antigua and Barbuda",2020-02-19,0,0,0
"5271","Argentina",2020-02-19,0,0,0
"5272","Armenia",2020-02-19,0,0,0
